player_id,player_name,game_date,opponent,points,rebounds,assists,minutes,sync_timestamp,source
201142,Kevin Durant,2025-02-03,POR,27,5,5,46,2026-01-28T19:08:02.228977,nba_api_incremental
201142,Kevin Durant,2025-02-01,POR,22,1,3,33,2026-01-28T19:08:02.228977,nba_api_incremental
201142,Kevin Durant,2025-01-31,GSW,19,6,3,29,2026-01-28T19:08:02.228977,nba_api_incremental
201142,Kevin Durant,2025-01-29,MIN,33,2,7,40,2026-01-28T19:08:02.228977,nba_api_incremental
201142,Kevin Durant,2025-01-27,LAC,24,4,5,40,2026-01-28T19:08:02.228977,nba_api_incremental
201142,Kevin Durant,2025-01-25,WAS,29,5,4,39,2026-01-28T19:08:02.228977,nba_api_incremental
201142,Kevin Durant,2025-01-22,BKN,24,8,3,30,2026-01-28T19:08:02.228977,nba_api_incremental
201142,Kevin Durant,2025-01-20,CLE,23,7,1,31,2026-01-28T19:08:02.228977,nba_api_incremental
201142,Kevin Durant,2025-01-18,DET,36,7,5,38,2026-01-28T19:08:02.228977,nba_api_incremental
201142,Kevin Durant,2025-01-16,WAS,23,6,3,33,2026-01-28T19:08:02.228977,nba_api_incremental
201142,Kevin Durant,2025-01-14,ATL,31,8,6,39,2026-01-28T19:08:02.228977,nba_api_incremental
201142,Kevin Durant,2025-01-12,CHA,27,8,5,40,2026-01-28T19:08:02.228977,nba_api_incremental
201142,Kevin Durant,2025-01-11,UTA,25,5,7,36,2026-01-28T19:08:02.228977,nba_api_incremental
201142,Kevin Durant,2025-01-09,ATL,23,2,7,36,2026-01-28T19:08:02.228977,nba_api_incremental
201142,Kevin Durant,2025-01-07,CHA,26,6,2,36,2026-01-28T19:08:02.228977,nba_api_incremental
201142,Kevin Durant,2025-01-06,PHI,23,6,5,34,2026-01-28T19:08:02.228977,nba_api_incremental
201142,Kevin Durant,2025-01-04,IND,25,7,7,38,2026-01-28T19:08:02.228977,nba_api_incremental
201142,Kevin Durant,2024-12-31,MEM,29,10,6,39,2026-01-28T19:08:02.228977,nba_api_incremental
201142,Kevin Durant,2024-12-28,GSW,31,6,3,37,2026-01-28T19:08:02.228977,nba_api_incremental
201142,Kevin Durant,2024-12-27,DAL,35,3,0,38,2026-01-28T19:08:02.228977,nba_api_incremental
201142,Kevin Durant,2024-12-25,DEN,27,4,6,38,2026-01-28T19:08:02.228977,nba_api_incremental
201142,Kevin Durant,2024-12-23,DEN,23,9,2,31,2026-01-28T19:08:02.228977,nba_api_incremental
201142,Kevin Durant,2024-12-21,DET,43,5,6,39,2026-01-28T19:08:02.228977,nba_api_incremental
201142,Kevin Durant,2024-12-19,IND,37,10,6,38,2026-01-28T19:08:02.228977,nba_api_incremental
201142,Kevin Durant,2024-12-15,POR,20,7,7,36,2026-01-28T19:08:02.228977,nba_api_incremental
201142,Kevin Durant,2024-12-13,UTA,30,3,8,34,2026-01-28T19:08:02.228977,nba_api_incremental
201142,Kevin Durant,2024-12-03,SAS,13,4,2,16,2026-01-28T19:08:02.228977,nba_api_incremental
201142,Kevin Durant,2024-11-30,GSW,21,10,3,36,2026-01-28T19:08:02.228977,nba_api_incremental
201142,Kevin Durant,2024-11-27,BKN,30,8,2,33,2026-01-28T19:08:02.228977,nba_api_incremental
201142,Kevin Durant,2024-11-26,LAL,23,6,2,30,2026-01-28T19:08:02.228977,nba_api_incremental
201142,Kevin Durant,2024-11-08,DAL,26,5,4,37,2026-01-28T19:08:02.228977,nba_api_incremental
201142,Kevin Durant,2024-11-06,MIA,32,8,3,37,2026-01-28T19:08:02.228977,nba_api_incremental
201142,Kevin Durant,2024-11-04,PHI,35,4,6,39,2026-01-28T19:08:02.228977,nba_api_incremental
201142,Kevin Durant,2024-11-02,POR,21,9,2,38,2026-01-28T19:08:02.228977,nba_api_incremental
201142,Kevin Durant,2024-10-31,LAC,18,5,4,39,2026-01-28T19:08:02.228977,nba_api_incremental
201142,Kevin Durant,2024-10-28,LAL,30,8,4,38,2026-01-28T19:08:02.228977,nba_api_incremental
201142,Kevin Durant,2024-10-26,DAL,31,9,2,39,2026-01-28T19:08:02.228977,nba_api_incremental
201142,Kevin Durant,2024-10-25,LAL,30,4,6,39,2026-01-28T19:08:02.228977,nba_api_incremental
201142,Kevin Durant,2024-10-23,LAC,25,7,0,44,2026-01-28T19:08:02.228977,nba_api_incremental
203999,Nikola Jokic,2025-04-13,HOU,18,7,7,31,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2025-04-11,MEM,26,16,13,41,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2025-04-09,SAC,20,12,11,38,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2025-04-06,IND,41,15,13,39,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2025-04-04,GSW,33,12,9,37,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2025-04-01,MIN,61,10,10,53,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2025-03-28,UTA,27,14,6,32,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2025-03-26,MIL,39,10,10,38,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2025-03-15,WAS,40,13,9,39,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2025-03-14,LAL,28,7,5,38,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2025-03-12,MIN,34,8,4,38,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2025-03-10,OKC,35,18,8,40,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2025-03-09,OKC,24,13,9,41,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2025-03-07,PHX,31,21,22,45,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2025-03-05,SAC,22,15,6,38,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2025-03-02,BOS,20,14,9,39,2026-01-28T19:08:03.425121,nba_api_incremental
203999,Nikola Jokic,2025-02-28,DET,23,17,15,34,2026-01-28T19:08:03.425121,nba_api_incremental
